Modality,Metric,CI Lower,CI Upper,Mean Effect Size,Group,Brain Feature,Brain Region,Variable Name
cortical_surface_area,reconstruction_deviation_60,0.03760123494468846,0.11836803297903867,0.06995487497954292,inter_test,mrisdp_363,L S_oc-temp_med_and_Lingual,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus
cortical_surface_area,reconstruction_deviation_60,0.022255969836614996,0.1086091328026812,0.05518710724759111,exter_test,mrisdp_363,L S_oc-temp_med_and_Lingual,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus
cortical_surface_area,reconstruction_deviation_60,0.007166716326626625,0.08074709489234243,0.04162905578120345,high_test,mrisdp_363,L S_oc-temp_med_and_Lingual,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus
cortical_surface_area,reconstruction_deviation_61,0.0003920523154609751,0.09435915128514749,0.04627358978782129,high_test,mrisdp_364,L S_orbital_lateral,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI lateral orbital sulcus
cortical_surface_area,reconstruction_deviation_63,0.021465567955131524,0.09427953450723849,0.056055254043868845,inter_test,mrisdp_366,L S_orbital-H_Shaped,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI orbital sulci
cortical_surface_area,reconstruction_deviation_63,0.025974025974025976,0.13796082949308755,0.08252979681608714,exter_test,mrisdp_366,L S_orbital-H_Shaped,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI orbital sulci
cortical_surface_area,reconstruction_deviation_63,0.04113412893816551,0.15279062838145122,0.09346216695155801,high_test,mrisdp_366,L S_orbital-H_Shaped,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI orbital sulci
cortical_surface_area,reconstruction_deviation_65,0.017741272010721724,0.08945829628941583,0.05905233033885785,inter_test,mrisdp_368,L S_pericallosal,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI pericallosal sulcus
cortical_surface_area,reconstruction_deviation_65,0.08763615416841224,0.1706640134059489,0.1290287494763301,exter_test,mrisdp_368,L S_pericallosal,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI pericallosal sulcus
cortical_surface_area,reconstruction_deviation_65,0.040350024307243555,0.1188859441403861,0.08151799520127966,high_test,mrisdp_368,L S_pericallosal,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI pericallosal sulcus
cortical_surface_area,reconstruction_deviation_71,0.01416092963445042,0.11013533645929713,0.07008035504257688,high_test,mrisdp_374,L S_temporal_inf,Cortical area in mm^2 for left hemisphere cortical Destrieux ROI inferior temporal sulcus
cortical_surface_area,reconstruction_deviation_75,0.003089372245832484,0.08620446312355921,0.044693869869995455,high_test,mrisdp_378,R G_and_S_occipital_inf,Cortical area in mm^2 for right hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus
cortical_surface_area,reconstruction_deviation_76,0.014344289486604477,0.10851324513563602,0.06186176758093266,inter_test,mrisdp_379,R G_and_S_paracentral,Cortical area in mm^2 for right hemisphere cortical Destrieux ROI paracentral lobule and sulcus
cortical_surface_area,reconstruction_deviation_76,0.008143066610808547,0.11287704231252618,0.070890448261416,exter_test,mrisdp_379,R G_and_S_paracentral,Cortical area in mm^2 for right hemisphere cortical Destrieux ROI paracentral lobule and sulcus
cortical_surface_area,reconstruction_deviation_76,0.0006116016121191212,0.09410823780325246,0.054351372967208746,high_test,mrisdp_379,R G_and_S_paracentral,Cortical area in mm^2 for right hemisphere cortical Destrieux ROI paracentral lobule and sulcus
